label	max_pay	sum_pay	sum_time	between_time	pv_qty_all	pv_qty_search_all	clct_qty_all	cart2_qty_all
1	1699	0	0	157	9	2	0	0
0	2570.65	3028.59	2	1	8	2	0	0
1	7243.24	0	0	48	2	0	1	0
0	398	0	0	164	7	0	0	0
0	0	0	0	0	0	0	1	0
0	599	599	1	11	15	3	0	0
0	0	0	0	0	0	0	0	1
1	0	0	0	0	39	3	0	4
0	5299	0	0	33	21	0	0	0
0	472.39	0	0	56	1	4	0	0
0	66	0	0	93	1	4	0	0
0	0	0	0	0	6	0	0	4
0	11098	163.63	2	1	1	4	0	0
0	71.5	0	0	149	0	4	0	0
0	37.9	0	0	127	1	4	0	0
0	0	0	0	0	17	1	0	2
0	6499	527.34	1	30	1	4	0	0
0	0	0	0	0	0	0	0	0
0	124.8	0	0	118	1	4	0	0
0	498.95	0	0	67	1	4	0	0
0	1821.2	0	0	121	33	3	2	1
0	0	0	0	0	9	3	1	1
0	0	0	0	0	7	1	0	0
0	379	0	0	33	4	1	0	0
0	2801.32	0	0	116	8	0	0	0
0	4880	0	0	156	12	3	0	1
0	0	0	0	0	6	0	0	0
0	0	0	0	0	3	0	0	0
0	3649	0	0	159	7	3	0	0
0	2149	0	0	84	6	0	0	0
0	5999	2255.11	2	2	1	0	0	0
1	0	0	0	0	36	8	3	0
0	0	0	0	0	3	0	0	0
0	144	144	1	12	2	0	0	0
0	4999	4999	1	13	15	2	0	0
0	0	0	0	0	1	0	0	0
0	2422.99	4996.71	8	2	4	1	0	0
0	2168	0	0	154	0	0	0	0
0	3259	0	0	154	0	0	0	4
0	5697	0	0	156	26	1	0	0
0	1448	1448	1	27	36	4	0	0
0	5	0	0	129	2	2	0	5
0	0	0	0	0	0	0	0	0
0	3999	0	0	38	1	0	0	0
0	3495.53	39.43	3	13	1	0	0	0
0	0	0	0	0	10	3	0	0
0	2999	2999	1	4	11	0	0	4
0	3085	96.77	1	23	1	0	0	0
0	176	176	1	27	4	0	0	0
0	238.4	795.85	5	1	18	3	0	1
1	8542	8542	1	3	0	0	0	2
1	442	0	0	66	4	1	0	0
1	0	0	0	0	1	0	0	25
0	1899	0	0	160	27	3	0	0
1	1498	0	0	154	9	4	0	8
0	2999	6575.55	3	1	5	2	0	1
0	0	0	0	0	2	0	0	1
0	0	0	0	0	12	2	0	1
0	7097	2526.53	2	3	8	1	0	1
0	228	0	0	128	22	0	0	2
1	9297	0	0	52	23	3	0	0
0	259	188.89	2	23	1	0	0	0
0	0	0	0	0	28	1	0	0
0	1349	0	0	157	2	0	0	0
0	1071	0	0	159	7	0	0	0
0	2559	0	0	46	2	1	0	0
0	1248	0	0	148	1	1	0	4
0	2358	1999	1	10	6	1	0	0
0	579	0	0	108	6	0	0	0
0	1608	2276	7	7	3	1	0	0
0	13997	32225	5	6	1	0	0	0
0	0	0	0	0	1	0	0	0
0	88.8	88.8	1	3	12	1	0	0
0	0	0	0	0	10	0	0	0
0	2147	0	0	50	0	0	0	0
0	0	0	0	0	0	0	0	0
0	1282.27	1282.27	1	2	6	0	0	0
0	0	0	0	0	8	0	0	0
1	8116	8997	2	4	0	0	0	0
0	4320	0	0	44	0	0	0	1
0	2688	2688	1	3	7	0	0	0
0	2659	0	0	159	1	0	0	0
0	199	0	0	125	5	0	0	0
0	2016	0	0	31	2	1	0	0
0	369	369	1	4	9	6	0	0
1	0	0	0	0	89	8	0	2
0	3346	0	0	153	2	1	0	0
0	649	0	0	174	18	6	1	0
0	328	0	0	150	3	2	0	0
0	1338	0	0	118	0	0	0	0
0	3850	5938	2	6	1	0	0	0
0	0	0	0	0	1	0	0	0
1	9489	10945.81	2	3	0	0	0	128
1	3630	0	0	43	3	2	0	0
0	6048	9990.81	4	1	9	0	0	0
0	0	0	0	0	6	1	1	0
1	139	139	1	4	31	1	0	3
0	758	0	0	165	0	0	6	0
0	0	0	0	0	1	0	0	1
0	189	0	0	167	5	2	0	0
0	207	196.46	2	18	1	0	0	0
1	1875.9	0	0	126	34	6	0	2
0	899	899	1	16	5	1	0	0
0	0	0	0	0	8	0	0	1
1	3887.59	641.89	1	27	45	5	0	0
0	1099	0	0	39	0	0	0	0
0	1110	98	1	24	34	7	1	1
0	592	693	2	4	1	1	0	0
0	1979	0	0	44	7	0	0	0
0	378	0	0	96	10	0	0	0
0	86.31	0	0	76	3	0	0	0
1	0	0	0	0	1	1	0	0
0	129	163.8	3	1	1	0	0	0
0	0	0	0	0	9	2	0	0
0	1699	62	1	9	2	0	0	1
0	5068	333.94	1	16	0	0	0	0
0	0	0	0	0	8	2	0	0
1	2559	0	0	40	11	2	0	2
0	3499	0	0	33	1	0	0	0
0	16493	0	0	157	25	3	0	0
1	0	0	0	0	0	0	0	6
0	0	0	0	0	2	0	0	0
0	0	0	0	0	3	2	0	1
0	0	0	0	0	4	1	2	0
0	408.9	0	0	97	0	0	0	0
1	3099	3099	1	22	14	1	0	1
0	698	698	1	14	2	0	0	1
0	0	0	0	0	8	0	0	0
0	4738.95	93.32	1	11	6	0	0	0
0	8008	949	1	23	4	1	0	0
1	0	0	0	0	0	0	1	0
0	3180	0	0	116	2	0	0	0
0	893	0	0	154	4	2	0	0
0	0	0	0	0	3	2	0	0
0	2497.92	4549.66	2	3	43	2	0	0
0	8737	0.01	1	10	5	1	0	0
0	0	0	0	0	24	6	0	4
1	0	0	0	0	7	0	0	4
0	75.4	0	0	171	0	0	0	2
0	3859	498	2	1	2	0	0	0
0	0	0	0	0	0	0	0	0
0	3649	3649	1	1	7	0	0	2
0	0	0	0	0	2	1	0	0
0	4898	4898	1	1	6	0	1	0
0	498	0	0	73	4	0	0	1
0	0	0	0	0	3	1	0	0
0	100.3	0	0	165	3	0	0	0
1	8667	9232	2	12	2	1	0	0
0	0	0	0	0	21	10	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	6	1	0	0
0	1418.74	778.22	4	2	3	4	0	1
0	299	299	1	20	0	0	0	0
0	0	0	0	0	18	5	3	0
0	3680	0	0	154	1	1	0	0
0	0	0	0	0	1	0	0	0
0	2880	0	0	55	61	4	1	0
0	0	0	0	0	24	8	0	2
0	0	0	0	0	3	1	0	1
0	2259	0	0	162	6	2	0	0
0	2698	0	0	75	16	2	0	3
0	3299	0	0	53	6	0	0	0
0	0	0	0	0	15	13	0	0
0	0	0	0	0	9	2	1	0
0	6100	151.94	1	23	23	7	0	0
0	849	0	0	159	1	1	0	0
0	6986	6986.01	2	6	1	0	0	0
0	8895	0	0	161	1	0	0	0
1	9.9	0	0	106	4	0	0	0
0	49.2	0	0	135	0	0	0	0
0	19000	13136	1	2	22	1	0	0
1	3948	3948	1	1	12	2	2	0
1	519.32	0	0	95	0	0	0	0
0	16964	457.66	2	7	14	8	0	0
1	0	0	0	0	40	2	0	4
1	10972.52	0	0	64	8	1	0	0
0	2999	0	0	171	23	0	0	5
0	299	0	0	90	3	1	0	0
0	0	0	0	0	11	0	0	0
0	1282.08	65.36	2	3	1	0	0	0
0	2698	0	0	96	9	1	0	0
0	0	0	0	0	2	0	0	0
0	3748	0	0	128	2	0	0	0
0	0	0	0	0	32	2	0	3
0	6176	0	0	133	6	0	0	3
0	9717	0	0	168	1	1	0	0
0	2196.48	0	0	171	0	0	0	80
0	429	0	0	137	2	0	0	0
0	129	57.67	1	2	13	3	0	1
0	0	0	0	0	14	0	0	0
0	8000	8791	2	19	196	35	0	11
0	90.31	201.32	7	5	1	1	0	0
1	0	0	0	0	23	2	0	0
0	0	0	0	0	12	7	0	0
0	5299	989	1	18	8	0	0	4
1	7188	0	0	162	0	0	0	2
0	15.8	0	0	72	3	1	0	0
0	0	0	0	0	1	1	0	0
0	999	0	0	69	3	2	0	0
0	6797.94	6797.94	1	1	35	6	0	6
1	5688	140.2	1	14	1	0	0	19
0	54	54	1	3	2	0	0	0
0	237	0	0	158	23	1	0	0
0	0	0	0	0	9	0	0	0
0	0	0	0	0	15	2	0	0
1	11679	18337.43	3	3	0	0	0	43
1	2398	0	0	67	0	0	0	4
0	3024	435.5	3	4	6	3	0	0
0	59.9	0	0	150	0	0	0	0
1	199	0	0	150	17	0	0	0
0	2499	0	0	150	2	0	0	0
0	0	0	0	0	20	2	0	0
0	1404.7	428.1	1	30	0	0	0	0
1	118.8	0	0	167	9	3	0	2
0	4195.75	2799	1	1	29	2	0	0
0	0	0	0	0	34	2	0	0
0	3004.36	59.46	1	3	1	0	0	0
0	4878	5366	2	5	9	0	0	0
0	1799	1799	1	3	12	3	1	5
0	194	44.9	1	18	1	1	0	0
0	99	30.32	1	11	18	1	0	0
0	8296.41	8296.42	2	27	1	0	0	0
0	0	0	0	0	9	3	0	0
0	9516	91.12	2	9	2	0	0	0
0	127.9	241.8	2	4	9	1	0	0
0	6880	645	3	13	11	0	0	0
0	7530.32	7530.32	1	1	0	0	0	0
0	11435	15091	4	12	2	0	0	0
0	0	0	0	0	0	0	0	1
0	0	0	0	0	3	0	0	0
0	54.9	0	0	144	0	0	0	4
0	5334.47	2273.04	3	5	1	1	0	0
0	434	96	1	2	12	5	0	0
0	1399	0	0	169	7	2	0	0
0	0	0	0	0	2	1	0	0
0	590.62	143.56	3	13	8	2	0	0
0	958	118.8	3	14	10	2	0	0
0	0	0	0	0	5	3	0	0
0	3199	0	0	48	12	0	0	0
0	6498	0	0	169	4	0	0	0
0	15297	26939	3	4	0	0	0	1
0	3880	0	0	91	1	1	0	0
0	8488	0	0	35	33	2	0	0
0	12668	586.7	2	17	13	4	0	0
0	0	0	0	0	3	3	0	0
0	6480	6480.01	2	1	0	0	0	0
0	194	0	0	37	1	0	1	0
1	4957	876.9	3	6	58	2	0	71
0	0	0	0	0	21	4	0	1
0	17096	0	0	43	6	1	0	0
0	483.2	322.98	2	1	0	0	0	0
0	0	0	0	0	56	15	0	2
0	3488	0	0	37	1	1	0	0
0	10283	0	0	33	1	0	0	0
0	0	0	0	0	3	0	0	0
0	2399	138.35	1	17	21	3	0	15
0	0	0	0	0	49	8	0	0
0	3699	3721.9	2	5	0	0	0	0
0	4599	8898	2	3	2	0	0	0
0	165	0	0	60	27	5	0	0
0	2399	1398	1	23	7	1	0	0
0	3880	4172.82	2	5	40	14	2	0
0	0	0	0	0	1	0	0	1
0	78	0	0	161	0	0	0	1
0	3999	3999	1	30	72	11	0	1
0	2299	0	0	165	8	0	0	0
0	3099	0	0	144	1	0	0	0
0	999	0	0	93	1	1	0	0
0	97	0	0	148	15	4	0	0
0	1911	0	0	153	3	0	0	0
0	0	0	0	0	12	0	0	0
0	379	0	0	173	19	8	0	0
0	2097	0	0	124	2	2	0	0
1	2418	0	0	149	88	7	0	3
0	69	69	1	23	5	4	0	0
0	0	0	0	0	18	5	0	1
0	23960	0	0	167	6	3	0	0
0	0	0	0	0	9	1	0	2
0	0	0	0	0	18	0	0	0
0	109.9	109.9	1	1	85	30	0	1
0	0	0	0	0	1	0	0	0
0	158	0	0	115	6	2	0	0
0	0	0	0	0	4	3	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	1	1	0	0
0	558	0	0	170	9	1	0	0
1	10708	10708	1	1	7	2	0	0
0	1499	0	0	42	0	0	0	0
0	0	0	0	0	5	0	0	0
0	2175	0	0	158	226	10	3	1
0	683	0	0	82	17	2	0	0
0	0	0	0	0	195	22	0	4
0	2699	0	0	138	13	0	0	0
0	576	625.9	2	1	5	3	0	0
0	1329	1329	1	3	1	0	1	0
0	5888	4174.66	2	1	5	2	0	0
0	7045	0	0	43	0	1	0	0
1	0	0	0	0	4	1	0	0
0	5118	0	0	158	1	1	0	0
0	0	0	0	0	8	3	0	0
1	959	0	0	164	6	3	0	0
0	397	9.88	1	28	0	0	0	0
0	1949	0	0	158	1	1	0	0
0	1299	219	1	2	1	2	0	0
0	0	0	0	0	1	0	0	0
0	2528	51.9	1	8	1	1	0	0
0	0	0	0	0	15	1	0	7
0	10185	245.06	1	1	2	0	0	0
0	79	44.49	1	24	1	0	0	0
0	178	178	1	11	16	4	0	0
0	16567.53	270	1	11	6	5	0	0
0	0	0	0	0	11	1	0	0
0	5297	77.6	1	11	9	0	0	0
0	4589.01	4589.01	1	13	2	1	0	0
0	0	0	0	0	10	3	3	0
0	0	0	0	0	1	1	0	2
0	0	0	0	0	45	0	0	1
0	0	0	0	0	6	0	2	0
0	0	0	0	0	0	1	0	0
1	0	0	0	0	2	0	0	0
0	4547	0	0	100	29	0	0	0
0	0	0	0	0	1	1	0	0
0	228	228	1	5	0	0	0	0
0	0	0	0	0	2	0	1	0
0	0	0	0	0	0	0	0	0
1	4340	3438.91	2	26	12	3	0	1
0	222.08	0	0	105	4	2	0	0
1	786.3	49.9	1	3	19	4	0	0
0	2980	0	0	155	7	0	0	0
0	3498	0	0	54	5	4	0	0
0	65	0	0	48	4	1	0	0
1	949	0	0	158	2	0	0	0
0	3983	527	3	4	17	1	0	0
0	405.2	538	3	18	20	3	0	0
0	1399	0	0	142	0	0	1	0
0	5088	0	0	115	1	1	0	0
0	0	0	0	0	3	1	0	0
0	0	0	0	0	1	0	0	0
0	1380	0	0	167	15	11	0	0
0	3199	0	0	150	3	2	0	0
0	2899	368	1	12	1	0	0	0
0	507.75	283.8	4	1	2	2	0	0
1	2799	0	0	159	8	1	0	0
0	2259	2259	1	30	13	1	0	0
0	17844.8	0	0	121	20	8	1	0
0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	999	0	0	42	1	0	0	0
0	0	0	0	0	57	2	0	6
0	161.39	301.29	2	1	1	0	0	0
0	0	0	0	0	2	2	0	0
0	0	0	0	0	12	0	0	0
0	9.9	19.8	2	6	1	0	0	0
0	0	0	0	0	9	0	0	0
0	0	0	0	0	1	0	0	0
0	392.13	400.83	2	1	5	1	0	0
0	0	0	0	0	65	17	1	6
0	1203.3	2238.1	3	3	35	4	0	1
0	5432	5432	1	4	3	0	0	1
0	979	499	1	28	1	1	0	0
0	1798	0	0	36	1	0	0	0
0	30	0	0	171	11	6	0	2
0	1388	0	0	120	4	2	0	0
0	5879	256.9	2	16	3	0	0	0
0	8850	228	1	9	2	0	0	0
0	4699	4699	1	1	2	1	0	0
0	0	0	0	0	3	3	0	0
0	669	0	0	172	6	0	0	0
1	214	0	0	165	8	0	0	1
0	1945	0	0	52	15	2	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	1	0	0
1	6949	6949	1	4	39	2	0	1
0	4750	0	0	39	1	1	0	1
0	14247	16846	2	15	1	1	0	0
0	0	0	0	0	0	0	0	0
0	1337.42	0	0	33	0	0	0	0
0	3024.52	0	0	56	12	2	0	0
0	0	0	0	0	0	0	0	4
0	162.22	0	0	164	5	0	0	0
0	0	0	0	0	14	2	0	1
0	13374.87	87.46	1	2	10	0	0	0
0	1205	0	0	168	18	3	0	0
0	458.64	107.24	1	9	3	0	0	0
0	1100	0	0	34	0	0	0	0
0	12444	0	0	127	1	1	0	0
0	0	0	0	0	18	1	0	1
0	0	0	0	0	4	0	0	0
0	4799	0	0	47	1	4	0	0
0	5858	5858	1	3	13	0	0	0
0	618	0	0	169	0	0	0	0
0	119.7	0	0	131	11	1	1	0
0	0	0	0	0	1	0	0	0
0	3280	3375.32	2	9	1	0	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0
0	1323	0	0	87	1	1	0	0
0	1849	0	0	159	2	1	0	0
0	102	0	0	158	6	2	0	0
0	0	0	0	0	9	3	0	0
0	3458	0	0	128	2	1	0	0
0	1362.9	2054.75	2	4	15	7	0	0
0	489	0	0	110	26	6	0	0
0	0	0	0	0	8	1	0	0
0	1578	0	0	89	30	10	0	0
0	0	0	0	0	1	0	0	0
0	18196	0	0	166	4	0	1	0
0	3675.58	0	0	50	23	4	0	0
0	4099	0	0	31	43	2	5	4
0	10096	0	0	161	2	0	1	0
0	3827	46	1	29	7	0	0	0
0	0	0	0	0	3	1	0	0
0	1389	0	0	92	1	0	0	0
0	2718	0	0	130	8	3	2	0
0	187.4	0	0	54	1	1	0	0
0	0	0	0	0	3	0	0	0
0	2300	31.6	1	22	8	1	0	0
0	0	0	0	0	1	0	0	0
0	1220	1327.91	3	5	5	1	0	0
1	658.7	794.71	3	9	2	0	0	0
0	909	0	0	158	6	1	0	0
0	0	0	0	0	13	5	0	2
0	0	0	0	0	1	1	0	0
0	6191	0	0	54	8	1	0	0
0	0	0	0	0	152	25	0	5
0	0	0	0	0	16	1	0	2
0	89	89	1	19	2	0	0	0
0	2198	0	0	40	42	1	0	0
0	0	0	0	0	11	0	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	3	0	0	0
0	0	0	0	0	46	1	0	0
0	2999	3098.01	3	18	1	0	0	0
1	0	0	0	0	7	1	0	6
0	89	0	0	114	6	2	0	0
1	158	0	0	31	7	0	1	4
0	9878	0	0	155	6	0	0	0
0	35.9	0	0	129	1	4	0	0
0	29.9	0	0	164	1	4	0	0
0	3478	364.55	1	9	0	0	0	0
0	0	0	0	0	4	0	0	0
0	69	0	0	127	27	1	0	1
0	514.6	0	0	65	0	4	0	0
0	5999	0	0	44	1	4	0	0
0	5917	0	0	113	4	0	1	0
0	4580.01	0	0	40	2	1	0	0
0	30.9	0	0	164	1	4	0	0
0	0	0	0	0	32	2	0	0
0	5778	83.7	1	8	0	0	0	0
0	5899	3498	1	29	1	4	0	0
0	89.8	0	0	118	0	4	0	0
0	4356	0	0	31	1	4	0	0
0	104	162	2	5	25	7	0	0
1	6035	0	0	157	5	0	0	5
0	0	0	0	0	4	2	0	0
0	8533.37	0	0	68	2	1	0	0
1	0	0	0	0	3	0	0	1
0	262	262	1	29	36	6	0	0
0	1084	0	0	169	12	4	0	0
0	10658	23.7	1	24	15	0	0	1
0	5799	5799	1	2	0	0	0	0
0	1586	1586	1	20	13	0	0	0
0	899	0	0	53	15	2	0	0
0	0	0	0	0	1	1	0	0
0	0	0	0	0	34	4	4	6
0	5390	0	0	41	1	4	0	0
0	32.9	0	0	164	1	4	0	0
0	2000	0	0	108	33	1	0	2
0	3499	2844.51	1	9	3	1	0	0
0	2478	1227.73	3	12	6	0	1	0
0	229	0	0	144	15	2	0	0
0	5698	13214.64	4	16	3	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	24	5	0	8
0	5338.19	1397.38	1	27	2	0	0	0
0	0	0	0	0	2	0	2	0
1	0	0	0	0	0	0	0	0
0	3399	6798	2	11	0	0	1	0
0	0	0	0	0	4	1	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	1	0	0
0	3999	2348.78	3	1	221	18	2	0
0	950	0	0	171	0	0	0	0
0	88.9	93.06	2	8	7	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	14	6	0	0
0	1736	0	0	146	8	1	0	3
0	479	479	1	14	0	1	0	0
0	0	0	0	0	34	9	0	5
1	1534.9	86	1	15	2	0	0	0
0	109	109	1	23	0	0	0	0
1	2228	0	0	161	1	0	0	0
0	0	0	0	0	2	0	0	0
0	412	0	0	94	9	2	0	0
0	1199	1199	1	6	2	1	0	0
0	0	0	0	0	1	1	0	0
0	3670	1487.68	2	25	3	0	0	0
0	295	0	0	157	11	0	0	0
0	0	0	0	0	2	0	0	0
0	3374.66	3374.66	1	1	1	0	0	0
0	0	0	0	0	1	1	0	0
0	768	0	0	166	2	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	3	0	0
0	4099	0	0	154	17	3	0	0
0	2199	39.6	2	7	2	0	0	0
1	6656	0	0	31	41	1	0	0
1	45.3	0	0	165	0	0	0	0
0	169	169	1	3	33	0	2	1
0	0	0	0	0	4	1	0	0
0	4944.41	2522.67	5	1	3	0	0	0
0	3508	0	0	154	14	3	0	0
0	4261.01	0	0	155	2	0	0	0
0	13599	8800	1	14	4	0	0	0
0	0	0	0	0	0	0	0	1
0	299	299	1	7	1	1	0	0
0	10058	0	0	149	4	2	1	0
0	6662.44	0	0	87	1	0	0	0
1	1298	0	0	106	13	2	0	2
0	4793.51	1194.21	1	4	0	0	0	0
0	8599	0	0	166	2	1	0	0
0	3299	3676.59	3	4	0	0	0	0
0	2200	0	0	62	5	2	1	0
0	69	0	0	167	22	1	0	0
1	0	0	0	0	3	2	0	4
0	3849	0	0	157	2	2	0	0
0	89	89	1	10	1	0	0	0
1	5588	0	0	121	1	0	0	0
0	1198	0	0	159	0	0	0	0
1	0	0	0	0	3	1	0	0
0	1599	0	0	127	2	0	0	1
0	659	0	0	88	53	2	0	0
1	2949	0	0	131	0	0	0	2
0	609	0	0	167	1	0	0	2
0	2099	0	0	168	22	3	0	3
0	7457	4599	1	15	0	0	0	0
0	12955	0	0	54	1	0	0	0
0	2778.01	1134.18	2	1	2	0	0	0
0	3069	0	0	92	16	1	3	0
0	0	0	0	0	2	1	0	0
0	327.9	539.3	6	1	27	5	0	22
0	0	0	0	0	22	0	0	2
0	294.6	0	0	168	6	1	0	0
0	139	0	0	46	3	0	0	1
0	1499	0	0	42	7	2	0	0
0	174.6	174.6	1	3	4	0	0	0
0	1446	0	0	41	2	0	0	0
0	0	0	0	0	0	0	0	1
0	1599	0	0	159	24	0	0	5
0	2444.28	0	0	138	6	1	0	0
0	9896	0	0	58	14	4	0	1
0	0	0	0	0	0	0	0	0
0	1875	2464	2	21	17	3	0	1
0	1248	368	1	1	34	5	0	0
0	6346	0	0	166	17	4	0	0
0	3599	0	0	152	0	0	0	0
0	1848	1848	1	2	14	0	0	1
0	0	0	0	0	2	1	0	0
1	0	0	0	0	4	1	0	0
1	898.23	898.23	1	6	0	0	0	0
0	729	0	0	126	4	0	0	0
0	0	0	0	0	24	0	0	1
0	0	0	0	0	24	8	0	2
0	1649	0	0	32	15	4	0	0
0	0	0	0	0	13	0	0	3
0	2128	0	0	128	2	2	0	0
0	0	0	0	0	7	5	0	0
0	1999	0	0	34	12	3	0	0
0	367.83	0	0	31	3	1	0	0
1	0	0	0	0	10	3	0	0
0	0	0	0	0	1	0	0	0
1	1299	1299	1	1	0	0	0	2
0	6318	5591.29	1	19	12	0	0	0
0	3199	3199	1	21	0	0	0	0
0	5699	5699	1	9	2	1	0	0
0	3313.55	0	0	120	2	1	0	0
0	4738	2706	2	8	18	5	0	0
1	0	0	0	0	1	1	0	0
0	1798	20.9	1	9	3	0	0	0
0	1518	0	0	59	7	0	0	11
0	1298	1298	1	1	10	2	0	0
0	3249	0	0	158	1	0	0	0
0	0	0	0	0	136	38	0	1
0	2649	2649	1	1	2	0	0	0
0	1448	1807.5	4	12	0	0	0	0
0	559	0	0	74	2	0	0	0
0	0	0	0	0	20	2	0	4
0	9.9	0	0	164	1	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0
0	2976.78	0	0	98	0	0	0	0
0	2797	2546.85	6	6	2	0	0	0
0	0	0	0	0	1	0	0	0
0	3399	0	0	149	19	5	0	0
0	598	0	0	107	10	1	0	1
0	190.8	0	0	47	1	1	0	0
0	411	0	0	157	1	0	0	0
0	5788	0	0	31	15	0	0	2
0	248.7	279.3	3	21	4	0	0	0
0	6799	183.36	3	1	225	29	0	8
0	0	0	0	0	10	9	0	0
0	5198	5198	1	1	60	4	0	10
1	3399	0	0	154	45	1	8	2
1	94	28.32	1	20	7	3	0	1
1	999	0	0	135	46	0	0	4
0	3288	0	0	130	0	0	6	0
0	3948	0	0	161	14	7	0	0
0	2580	247.11	1	1	0	0	0	0
0	4879	1868.6	1	29	1	0	0	0
0	4985.31	3144.02	1	3	1	1	0	0
0	59.8	0	0	90	1	1	0	0
0	2775.87	40	1	5	4	0	0	0
0	1397	0	0	56	2	0	0	0
1	2699	0	0	161	4	0	0	0
0	1096.01	0	0	31	5	1	0	0
0	3299	0	0	168	4	1	0	0
0	169	169	1	7	19	4	0	0
0	129	0	0	99	3	1	0	0
0	5968	2649	1	1	27	0	0	0
0	0	0	0	0	2	0	0	0
0	1699	0	0	33	61	16	0	0
1	2599	0	0	113	1	0	0	2
0	0	0	0	0	0	0	0	2
1	0	0	0	0	2	0	0	0
0	0	0	0	0	10	6	0	0
0	5617	6327.15	2	20	9	1	0	0
0	2587.5	973.35	1	2	0	0	0	0
0	0	0	0	0	2	1	0	1
0	11993	5397	1	7	2	2	0	0
0	0	0	0	0	12	2	0	3
0	0	0	0	0	5	3	0	0
0	659	0	0	158	1	0	0	0
0	0	0	0	0	25	0	0	0
1	918	0	0	153	9	0	0	2
0	0	0	0	0	8	0	0	1
0	0	0	0	0	1	0	0	0
0	1180	0	0	165	13	0	0	0
0	4092	3423.56	3	4	7	1	0	1
0	2498	0	0	159	3	0	0	2
0	5803.15	0	0	53	18	5	0	0
0	149.6	0	0	168	1	1	0	0
0	2898	4617	2	1	22	4	0	0
0	2299	0	0	170	16	1	0	0
0	0	0	0	0	2	1	0	0
0	0	0	0	0	33	4	0	0
0	3649	85.44	1	3	2	0	0	0
0	0	0	0	0	1	1	0	0
0	4090	0	0	34	4	0	0	0
0	0	0	0	0	1	0	0	3
1	5388	0	0	163	2	1	0	0
0	0	0	0	0	12	5	0	0
0	6396	0	0	162	5	0	0	1
0	0	0	0	0	41	0	0	2
0	0	0	0	0	5	1	0	0
0	0	0	0	0	13	2	0	2
0	12198	19895	3	3	13	2	0	0
0	666	666	1	1	10	0	0	2
0	6348	0	0	53	6	0	0	0
0	0	0	0	0	2	1	0	0
1	798	798	1	16	23	2	0	2
0	13899.5	0	0	158	0	0	0	0
0	697.11	1944.72	5	9	2	0	0	0
0	179	0	0	166	30	5	0	9
0	9379	0	0	32	6	2	0	0
0	0	0	0	0	4	0	0	0
0	0	0	0	0	1	1	0	0
0	3375.84	1421.4	1	27	14	4	0	0
0	35.97	35.97	1	1	1	4	0	0
0	1798	1798	1	7	18	5	0	0
0	399	399	1	4	3	0	0	0
0	3799	3799	1	2	67	5	0	0
0	7307	0	0	146	43	0	0	2
0	1019	1019	1	6	3	1	0	0
0	1647	1647	1	1	2	1	0	0
0	1648	1846.1	2	3	17	0	0	0
0	3880	0	0	52	0	0	0	0
0	0	0	0	0	7	4	0	0
1	0	0	0	0	50	4	0	0
0	0	0	0	0	4	2	0	3
0	2699	1799	1	13	0	0	1	0
0	764	0	0	47	9	2	0	0
0	0	0	0	0	6	0	0	0
0	2899	16.81	1	25	5	1	0	0
0	0	0	0	0	4	1	0	0
0	100	117.9	2	1	16	3	0	0
0	6188	996	1	1	36	3	4	14
0	1798	5343	7	1	0	1	0	0
0	4888	0	0	159	21	3	0	0
1	7376	499	1	19	4	0	0	0
0	4845.7	0	0	32	4	0	0	0
0	5488	12518.05	7	2	0	1	0	0
1	3180	2599	1	30	31	4	0	0
0	0	0	0	0	59	6	0	5
0	2209	0	0	163	5	2	0	0
0	119.73	0	0	54	0	0	0	1
0	3198	0	0	152	1	0	0	0
0	3288	0	0	38	5	0	0	0
0	2199	2199	1	4	4	0	0	0
0	713	224.21	1	7	3	0	0	0
0	1999	2158.86	3	3	2	0	0	0
0	7078	0	0	45	1	0	0	0
0	709	0	0	147	1	1	0	0
1	0	0	0	0	25	0	0	24
1	4745	0	0	158	2	2	0	0
0	0	0	0	0	13	1	0	0
0	89	0	0	59	3	3	0	0
0	5699	29.4	1	8	2	0	0	0
0	90	0	0	131	2	1	0	0
0	398.7	1055.7	3	14	41	3	1	0
0	2949	0	0	159	37	3	0	0
0	398.74	489.34	2	1	1	0	0	0
0	3813	0	0	151	0	1	0	0
0	2666	0	0	163	0	0	0	0
1	0	0	0	0	60	16	0	13
0	0	0	0	0	11	2	0	3
0	5799	0	0	157	0	0	0	4
0	489	508.9	2	4	5	0	0	0
0	4596	0	0	35	4	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	4	0	0
