label	diff_rgst	age	gender	bh_gender	purchase_power
1	3216	47	NULL	NULL	NULL
0	3212	34	NULL	NULL	NULL
0	3192	30	NULL	NULL	NULL
0	3184	37	NULL	NULL	NULL
0	3150	32	NULL	NULL	NULL
0	3150	33	NULL	NULL	NULL
0	3147	51	NULL	NULL	NULL
0	3131	35	NULL	NULL	NULL
0	3131	32	F	N	2
0	3120	52	NULL	NULL	NULL
0	3105	34	M	N	2
0	3063	42	NULL	NULL	NULL
0	3052	37	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	3006	33	NULL	NULL	NULL
0	2931	42	NULL	NULL	NULL
0	2917	41	NULL	NULL	NULL
0	2913	38	NULL	NULL	NULL
0	2907	34	F	N	2
0	2902	33	NULL	NULL	NULL
0	2901	36	NULL	NULL	NULL
0	2886	42	NULL	NULL	NULL
0	2881	33	NULL	NULL	NULL
0	2872	51	NULL	NULL	NULL
0	2847	46	NULL	NULL	NULL
0	2846	46	NULL	NULL	NULL
0	2847	35	NULL	NULL	NULL
0	2824	77	M	N	3
1	2804	34	F	N	3
1	2793	41	NULL	NULL	NULL
1	2779	37	NULL	NULL	NULL
0	2768	31	NULL	NULL	NULL
0	2757	62	NULL	NULL	NULL
0	2753	35	NULL	NULL	NULL
0	2742	24	NULL	NULL	NULL
0	2712	39	NULL	NULL	NULL
0	2609	48	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2683	62	NULL	NULL	NULL
0	2737	32	NULL	NULL	NULL
1	2588	42	NULL	NULL	NULL
0	2660	49	NULL	NULL	NULL
0	2735	35	NULL	NULL	NULL
0	2665	34	M	N	2
0	2654	33	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2511	54	NULL	NULL	NULL
1	2484	26	NULL	NULL	NULL
0	2433	53	NULL	NULL	NULL
0	2435	37	M	A	1
0	2399	39	NULL	NULL	NULL
1	2604	32	M	N	1
0	2662	37	NULL	NULL	NULL
0	2650	31	M	N	3
1	2590	54	NULL	NULL	NULL
1	2628	77	NULL	NULL	NULL
0	2595	73	NULL	NULL	NULL
0	2286	45	NULL	NULL	NULL
0	2604	NULL	NULL	NULL	NULL
0	2604	43	NULL	NULL	NULL
0	2515	35	NULL	NULL	NULL
0	2537	54	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2386	29	NULL	NULL	NULL
0	2545	37	NULL	NULL	NULL
0	2498	27	NULL	NULL	NULL
0	NULL	NULL	F	F	3
0	2433	50	NULL	NULL	NULL
1	2514	35	NULL	NULL	NULL
0	2519	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2442	37	NULL	NULL	NULL
0	2504	30	NULL	NULL	NULL
1	2413	31	NULL	NULL	NULL
0	2392	37	NULL	NULL	NULL
0	1715	26	NULL	NULL	NULL
0	2497	30	NULL	NULL	NULL
0	2463	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2390	32	NULL	NULL	NULL
0	2439	34	NULL	NULL	NULL
0	2448	41	NULL	NULL	NULL
0	2377	38	NULL	NULL	NULL
0	2229	29	NULL	NULL	NULL
1	2382	38	NULL	NULL	NULL
0	2398	37	NULL	NULL	NULL
0	2349	42	NULL	NULL	NULL
0	2187	35	M	N	2
0	2392	37	NULL	NULL	NULL
0	2388	31	NULL	NULL	NULL
0	2392	33	NULL	NULL	NULL
0	1936	41	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2300	33	NULL	NULL	NULL
0	2361	36	M	M	1
1	NULL	NULL	NULL	NULL	NULL
0	2320	31	NULL	NULL	NULL
0	NULL	NULL	F	F	2
1	2204	54	NULL	NULL	NULL
0	2275	48	NULL	NULL	NULL
0	2238	34	NULL	NULL	NULL
0	2180	38	M	N	2
0	2227	37	NULL	NULL	NULL
0	2206	42	NULL	NULL	NULL
0	2206	28	NULL	NULL	NULL
0	2201	38	NULL	NULL	NULL
0	2190	37	NULL	NULL	NULL
0	2124	54	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2185	41	NULL	NULL	NULL
0	2142	36	NULL	NULL	NULL
0	2157	36	NULL	NULL	NULL
0	2155	34	NULL	NULL	NULL
0	2145	37	NULL	NULL	NULL
0	2117	40	NULL	NULL	NULL
1	2101	46	NULL	NULL	NULL
0	2088	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	1974	32	NULL	NULL	NULL
1	2079	NULL	N	N	2
1	2072	37	NULL	NULL	NULL
0	2063	37	NULL	NULL	NULL
0	2040	28	NULL	NULL	NULL
0	2035	33	M	M	4
0	NULL	NULL	NULL	NULL	NULL
0	2022	28	NULL	NULL	NULL
0	2000	38	NULL	NULL	NULL
0	1977	29	NULL	NULL	NULL
1	1931	41	NULL	NULL	NULL
0	1962	47	NULL	NULL	NULL
0	1937	49	NULL	NULL	NULL
1	1942	42	NULL	NULL	NULL
0	1943	44	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1930	30	NULL	NULL	NULL
0	1928	49	NULL	NULL	NULL
0	1879	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1824	42	F	F	2
0	1798	36	NULL	NULL	NULL
0	1808	31	NULL	NULL	NULL
0	1792	30	NULL	NULL	NULL
0	1713	34	NULL	NULL	NULL
0	1751	37	NULL	NULL	NULL
0	1741	29	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	1728	37	NULL	NULL	NULL
1	NULL	NULL	M	N	3
0	1702	28	NULL	NULL	NULL
0	1687	30	NULL	NULL	NULL
1	1670	58	NULL	NULL	NULL
0	1600	33	M	M	3
0	1569	42	F	F	2
0	1519	61	M	N	3
1	1566	35	NULL	NULL	NULL
0	1568	36	NULL	NULL	NULL
0	1522	31	F	F	3
1	1500	37	NULL	NULL	NULL
0	1500	30	NULL	NULL	NULL
1	1484	46	NULL	NULL	NULL
0	4024	44	M	N	3
0	4008	40	NULL	NULL	NULL
0	4000	55	NULL	NULL	NULL
0	4001	39	NULL	NULL	NULL
0	3970	38	NULL	NULL	NULL
0	3972	46	NULL	NULL	NULL
0	3953	42	NULL	NULL	NULL
0	3951	43	NULL	NULL	NULL
0	3947	57	NULL	NULL	NULL
0	3902	47	NULL	NULL	NULL
0	3796	34	NULL	NULL	NULL
0	3776	37	NULL	NULL	NULL
0	3718	48	NULL	NULL	NULL
0	3704	48	NULL	NULL	NULL
0	NULL	NULL	M	M	3
0	3639	42	NULL	NULL	NULL
0	3636	32	NULL	NULL	NULL
0	3634	60	M	N	NULL
0	3629	59	NULL	NULL	NULL
1	3624	67	NULL	NULL	NULL
1	3594	55	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3578	49	M	A	2
0	3566	37	NULL	NULL	NULL
0	3527	37	M	M	3
1	NULL	NULL	NULL	NULL	NULL
0	3509	54	NULL	NULL	NULL
1	3504	30	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	3480	42	NULL	NULL	NULL
1	3474	35	NULL	NULL	NULL
0	3482	37	NULL	NULL	NULL
0	3450	41	NULL	NULL	NULL
0	3445	37	NULL	NULL	NULL
0	3440	35	NULL	NULL	NULL
0	3435	38	NULL	NULL	NULL
0	3434	37	NULL	NULL	NULL
0	3428	45	NULL	NULL	NULL
0	3381	52	NULL	NULL	NULL
0	3360	61	F	N	3
0	3352	37	M	M	3
1	3335	49	NULL	NULL	NULL
0	3325	56	NULL	NULL	NULL
0	3273	39	M	N	2
0	3274	46	NULL	NULL	NULL
0	3262	36	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3244	52	NULL	NULL	NULL
0	3179	48	NULL	NULL	NULL
1	3168	33	NULL	NULL	NULL
0	3167	33	NULL	NULL	NULL
0	3149	49	NULL	NULL	NULL
1	3136	33	NULL	NULL	NULL
0	3122	54	NULL	NULL	NULL
1	3116	38	NULL	NULL	NULL
0	3112	50	NULL	NULL	NULL
0	3105	34	NULL	NULL	NULL
0	3074	39	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3072	36	NULL	NULL	NULL
0	3059	36	M	M	2
0	3054	34	NULL	NULL	NULL
0	3056	35	NULL	NULL	NULL
0	3043	38	NULL	NULL	NULL
0	3053	49	NULL	NULL	NULL
0	3049	62	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3028	34	NULL	NULL	NULL
0	3026	41	NULL	NULL	NULL
0	2999	47	NULL	NULL	NULL
0	2985	47	NULL	NULL	NULL
0	2984	29	NULL	NULL	NULL
0	2942	64	NULL	NULL	NULL
1	2876	67	NULL	NULL	NULL
0	2833	31	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2815	52	NULL	NULL	NULL
0	2799	38	NULL	NULL	NULL
0	2791	33	NULL	NULL	NULL
0	2775	69	NULL	NULL	NULL
0	2774	51	NULL	NULL	NULL
0	2765	60	F	F	3
1	2750	26	NULL	NULL	NULL
1	2735	36	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2738	35	NULL	NULL	NULL
0	2663	54	NULL	NULL	NULL
0	2659	33	NULL	NULL	NULL
0	2643	42	NULL	NULL	NULL
0	2471	35	NULL	NULL	NULL
1	2517	43	NULL	NULL	NULL
0	2539	35	NULL	NULL	NULL
0	2681	28	NULL	NULL	NULL
0	2707	31	NULL	NULL	NULL
0	2625	117	NULL	NULL	NULL
0	2697	NULL	NULL	NULL	NULL
0	2649	42	NULL	NULL	NULL
0	2653	45	M	N	3
0	2465	NULL	NULL	NULL	NULL
1	2547	35	F	N	3
0	2565	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2458	51	NULL	NULL	NULL
0	2592	43	NULL	NULL	NULL
0	2278	59	M	N	NULL
0	2370	52	NULL	NULL	NULL
0	2540	36	NULL	NULL	NULL
0	2562	26	NULL	NULL	NULL
0	2550	39	NULL	NULL	NULL
0	2512	32	NULL	NULL	NULL
0	2468	46	NULL	NULL	NULL
0	2387	45	NULL	NULL	NULL
0	2415	28	NULL	NULL	NULL
0	2392	35	NULL	NULL	NULL
0	2256	34	NULL	NULL	NULL
0	2391	52	NULL	NULL	NULL
0	2432	32	M	M	2
0	1658	39	NULL	NULL	NULL
0	2448	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2386	32	NULL	NULL	NULL
0	2390	34	NULL	NULL	NULL
0	2406	33	NULL	NULL	NULL
0	NULL	NULL	M	M	2
0	2383	48	NULL	NULL	NULL
0	2203	29	NULL	NULL	NULL
0	2412	33	NULL	NULL	NULL
0	2333	41	NULL	NULL	NULL
0	2382	35	NULL	NULL	NULL
0	2363	45	NULL	NULL	NULL
0	2247	53	NULL	NULL	NULL
1	2231	56	NULL	NULL	NULL
1	2327	62	NULL	NULL	NULL
0	2043	46	NULL	NULL	NULL
0	2108	47	NULL	NULL	NULL
0	2315	44	NULL	NULL	NULL
0	2328	33	NULL	NULL	NULL
0	2334	44	NULL	NULL	NULL
1	2019	51	NULL	NULL	NULL
0	2298	51	NULL	NULL	NULL
0	2243	46	NULL	NULL	NULL
0	1916	29	F	A	2
0	2287	40	NULL	NULL	NULL
0	2144	NULL	NULL	NULL	NULL
1	2309	48	NULL	NULL	NULL
0	1831	35	NULL	NULL	NULL
0	2152	55	NULL	NULL	NULL
0	2028	69	NULL	NULL	NULL
0	2165	36	NULL	NULL	NULL
0	2092	32	NULL	NULL	NULL
0	2102	29	NULL	NULL	NULL
0	2241	32	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2195	35	NULL	NULL	NULL
0	2108	51	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2026	33	NULL	NULL	NULL
0	2188	46	NULL	NULL	NULL
0	2009	32	NULL	NULL	NULL
0	2093	29	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2147	41	NULL	NULL	NULL
0	2047	49	NULL	NULL	NULL
1	2140	80	NULL	NULL	NULL
0	2086	37	NULL	NULL	NULL
0	2023	31	NULL	NULL	NULL
0	2129	35	NULL	NULL	NULL
0	2110	25	NULL	NULL	NULL
0	2075	29	NULL	NULL	NULL
0	2067	30	NULL	NULL	NULL
0	1931	35	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1908	33	NULL	NULL	NULL
0	NULL	NULL	M	N	4
0	2051	27	NULL	NULL	NULL
0	NULL	NULL	M	N	2
0	2055	33	NULL	NULL	NULL
1	2004	62	NULL	NULL	NULL
0	2053	30	M	M	2
0	1892	29	NULL	NULL	NULL
0	2009	NULL	NULL	NULL	NULL
0	1940	36	NULL	NULL	NULL
0	1884	33	NULL	NULL	NULL
0	1991	26	NULL	NULL	NULL
0	2025	37	NULL	NULL	NULL
0	1867	30	NULL	NULL	NULL
0	1986	36	NULL	NULL	NULL
0	1944	34	NULL	NULL	NULL
0	NULL	NULL	F	F	2
0	1942	52	NULL	NULL	NULL
1	1935	35	NULL	NULL	NULL
0	1914	31	NULL	NULL	NULL
0	1829	29	NULL	NULL	NULL
1	1649	39	NULL	NULL	NULL
0	1570	41	M	N	NULL
0	1716	46	NULL	NULL	NULL
0	1817	30	NULL	NULL	NULL
1	1810	39	NULL	NULL	NULL
1	1693	40	NULL	NULL	NULL
0	1729	26	NULL	NULL	NULL
0	1815	35	NULL	NULL	NULL
0	1766	23	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	1696	47	NULL	NULL	NULL
1	1816	67	NULL	NULL	NULL
0	1578	64	NULL	NULL	NULL
0	1682	31	NULL	NULL	NULL
0	1682	NULL	NULL	NULL	NULL
0	1655	42	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1566	21	NULL	NULL	NULL
0	1656	31	NULL	NULL	NULL
0	1517	26	NULL	NULL	NULL
0	1645	38	NULL	NULL	NULL
0	1571	27	NULL	NULL	NULL
0	3122	49	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	4016	37	NULL	NULL	NULL
0	3018	36	M	M	3
1	3994	39	F	N	2
1	3992	55	M	M	2
0	3955	45	NULL	NULL	NULL
0	3944	44	NULL	NULL	NULL
0	3944	54	NULL	NULL	NULL
0	3896	34	NULL	NULL	NULL
0	3863	39	NULL	NULL	NULL
0	3683	41	F	N	2
0	3653	45	NULL	NULL	NULL
0	3638	37	NULL	NULL	NULL
0	2754	NULL	N	N	NULL
0	3583	1	NULL	NULL	NULL
0	2904	29	M	N	2
0	2907	39	NULL	NULL	NULL
0	3555	35	M	M	1
0	3486	44	NULL	NULL	NULL
0	3483	40	NULL	NULL	NULL
0	3526	32	NULL	NULL	NULL
1	3034	31	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	2965	49	F	N	4
1	2953	49	NULL	NULL	NULL
0	3457	43	M	A	1
0	2876	35	M	F	2
0	3433	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3397	31	NULL	NULL	NULL
0	3390	44	M	M	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3362	56	NULL	NULL	NULL
0	3328	32	NULL	NULL	NULL
0	3316	37	NULL	NULL	NULL
0	3271	38	NULL	NULL	NULL
0	3260	53	F	N	2
0	3262	49	F	F	3
0	3251	32	NULL	NULL	NULL
0	2811	41	NULL	NULL	NULL
0	3247	34	M	N	NULL
0	3245	47	NULL	NULL	NULL
0	3224	53	NULL	NULL	NULL
0	3208	36	M	N	2
0	3174	36	NULL	NULL	NULL
0	3172	46	NULL	NULL	NULL
0	3157	31	M	N	4
1	3151	43	NULL	NULL	NULL
0	3021	37	NULL	NULL	NULL
0	3007	34	NULL	NULL	NULL
0	2902	36	NULL	NULL	NULL
0	2907	40	NULL	NULL	NULL
0	3145	39	NULL	NULL	NULL
0	2845	35	NULL	NULL	NULL
0	2819	38	NULL	NULL	NULL
0	2748	30	M	M	2
0	2747	32	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2390	29	M	M	1
0	2730	26	NULL	NULL	NULL
0	2719	36	NULL	NULL	NULL
0	2564	46	NULL	NULL	NULL
0	2660	51	NULL	NULL	NULL
0	2735	33	NULL	NULL	NULL
0	2704	32	NULL	NULL	NULL
0	2735	59	NULL	NULL	NULL
0	2734	43	NULL	NULL	NULL
1	2677	34	M	A	3
0	2701	32	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2104	46	NULL	NULL	NULL
0	2236	30	M	N	3
0	2545	31	NULL	NULL	NULL
0	2685	32	NULL	NULL	NULL
0	2463	34	NULL	NULL	NULL
0	2677	34	NULL	NULL	NULL
0	2673	42	NULL	NULL	NULL
1	2592	41	F	N	2
0	2571	47	NULL	NULL	NULL
0	2544	38	NULL	NULL	NULL
0	2580	36	M	N	3
0	1545	53	NULL	NULL	NULL
0	2577	30	NULL	NULL	NULL
0	2545	36	NULL	NULL	NULL
0	2659	45	NULL	NULL	NULL
0	2552	47	F	F	3
0	2498	52	M	N	4
0	2541	29	NULL	NULL	NULL
0	2597	53	NULL	NULL	NULL
0	2535	56	NULL	NULL	NULL
1	2537	48	NULL	NULL	NULL
0	2452	30	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1629	38	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2543	26	NULL	NULL	NULL
0	1976	32	F	A	2
0	2227	40	NULL	NULL	NULL
0	2385	28	NULL	NULL	NULL
1	2504	33	NULL	NULL	NULL
0	2546	35	NULL	NULL	NULL
0	2545	29	NULL	NULL	NULL
0	2508	35	NULL	NULL	NULL
0	2497	35	NULL	NULL	NULL
0	2460	30	M	N	2
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2518	34	M	N	1
0	NULL	NULL	NULL	NULL	NULL
0	2271	36	M	N	2
0	2511	32	NULL	NULL	NULL
0	2392	42	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2419	35	NULL	NULL	NULL
0	2359	38	M	A	3
0	2401	35	NULL	NULL	NULL
0	2027	45	M	N	3
1	2460	31	NULL	NULL	NULL
0	2475	46	NULL	NULL	NULL
0	2388	36	NULL	NULL	NULL
1	2369	40	NULL	NULL	NULL
1	1807	59	NULL	NULL	NULL
0	2438	NULL	NULL	NULL	NULL
1	2423	48	NULL	NULL	NULL
0	2427	37	NULL	NULL	NULL
0	2240	54	NULL	NULL	NULL
1	2391	29	NULL	NULL	NULL
0	2392	48	NULL	NULL	NULL
0	2400	36	NULL	NULL	NULL
1	2339	33	NULL	NULL	NULL
0	2275	36	NULL	NULL	NULL
0	2402	44	NULL	NULL	NULL
0	2316	41	NULL	NULL	NULL
0	2389	47	NULL	NULL	NULL
0	2390	47	NULL	NULL	NULL
0	2435	41	NULL	NULL	NULL
0	2145	32	NULL	NULL	NULL
0	2210	34	M	N	2
0	2311	32	M	N	3
0	2310	34	NULL	NULL	NULL
1	2181	35	M	N	2
1	2305	28	NULL	NULL	NULL
0	2211	32	NULL	NULL	NULL
1	2110	28	NULL	NULL	NULL
0	2304	31	NULL	NULL	NULL
1	2307	29	NULL	NULL	NULL
0	2297	34	M	N	2
0	1755	27	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2275	36	NULL	NULL	NULL
0	2277	37	NULL	NULL	NULL
1	2185	30	NULL	NULL	NULL
0	2245	27	NULL	NULL	NULL
1	2016	28	NULL	NULL	NULL
0	2242	32	NULL	NULL	NULL
0	1974	38	M	N	NULL
0	2216	34	NULL	NULL	NULL
0	2199	33	NULL	NULL	NULL
0	2186	27	NULL	NULL	NULL
0	2069	49	M	N	2
0	2087	47	NULL	NULL	NULL
0	2041	36	M	M	2
0	1737	38	NULL	NULL	NULL
0	2179	44	NULL	NULL	NULL
0	2004	27	F	N	NULL
0	2016	50	NULL	NULL	NULL
0	2105	38	NULL	NULL	NULL
0	2134	30	NULL	NULL	NULL
0	2138	36	F	N	3
0	2055	27	NULL	NULL	NULL
0	2123	51	NULL	NULL	NULL
0	1799	37	M	M	3
0	2096	27	NULL	NULL	NULL
0	2088	27	NULL	NULL	NULL
0	2088	30	NULL	NULL	NULL
0	2056	26	NULL	NULL	NULL
0	2031	29	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	2016	28	NULL	NULL	NULL
0	1975	34	NULL	NULL	NULL
0	2033	30	NULL	NULL	NULL
0	2027	32	NULL	NULL	NULL
0	1979	29	NULL	NULL	NULL
0	2007	34	NULL	NULL	NULL
0	1947	40	M	M	2
0	1887	37	NULL	NULL	NULL
1	1979	29	NULL	NULL	NULL
0	1978	31	NULL	NULL	NULL
0	1957	35	NULL	NULL	NULL
1	1941	42	NULL	NULL	NULL
0	1816	46	NULL	NULL	NULL
0	1878	29	NULL	NULL	NULL
0	1844	33	NULL	NULL	NULL
1	1827	49	NULL	NULL	NULL
0	1813	35	NULL	NULL	NULL
0	1778	41	NULL	NULL	NULL
0	1815	NULL	NULL	NULL	NULL
0	1814	30	NULL	NULL	NULL
0	1766	44	M	M	1
0	1770	30	NULL	NULL	NULL
0	1749	30	NULL	NULL	NULL
0	1761	41	NULL	NULL	NULL
1	1652	40	NULL	NULL	NULL
0	1704	31	NULL	NULL	NULL
0	1701	29	NULL	NULL	NULL
1	1677	32	NULL	NULL	NULL
0	1662	50	NULL	NULL	NULL
0	1674	NULL	NULL	NULL	NULL
0	1672	26	NULL	NULL	NULL
0	1662	30	NULL	NULL	NULL
1	1653	39	NULL	NULL	NULL
0	1626	29	NULL	NULL	NULL
1	1637	54	NULL	NULL	NULL
0	1629	36	NULL	NULL	NULL
0	1549	46	NULL	NULL	NULL
0	1574	29	NULL	NULL	NULL
0	1570	28	NULL	NULL	NULL
0	1499	41	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
1	4001	NULL	NULL	NULL	NULL
0	4002	30	NULL	NULL	NULL
0	3861	40	M	F	3
1	3851	41	NULL	NULL	NULL
0	3839	49	NULL	NULL	NULL
0	3688	42	NULL	NULL	NULL
0	3632	38	NULL	NULL	NULL
0	3530	37	F	N	2
0	3487	53	NULL	NULL	NULL
0	3469	52	NULL	NULL	NULL
0	3429	38	NULL	NULL	NULL
0	3427	42	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	3312	54	NULL	NULL	NULL
0	3282	60	NULL	NULL	NULL
0	3270	42	NULL	NULL	NULL
1	3220	48	NULL	NULL	NULL
0	3120	37	NULL	NULL	NULL
0	3118	57	NULL	NULL	NULL
0	3097	32	NULL	NULL	NULL
1	3065	59	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	3024	36	NULL	NULL	NULL
1	2855	44	NULL	NULL	NULL
0	2797	NULL	M	N	2
1	NULL	NULL	NULL	NULL	NULL
0	2757	36	NULL	NULL	NULL
0	2658	60	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
1	NULL	NULL	M	M	1
0	2593	55	NULL	NULL	NULL
0	2544	59	NULL	NULL	NULL
1	2548	35	NULL	NULL	NULL
0	2624	39	NULL	NULL	NULL
0	2640	32	NULL	NULL	NULL
0	2585	36	NULL	NULL	NULL
0	2612	63	NULL	NULL	NULL
0	2672	42	NULL	NULL	NULL
0	2660	35	NULL	NULL	NULL
0	2625	28	NULL	NULL	NULL
0	2655	30	M	N	2
0	2667	36	NULL	NULL	NULL
0	2566	NULL	NULL	NULL	NULL
1	2597	47	NULL	NULL	NULL
1	2388	33	NULL	NULL	NULL
0	2543	38	NULL	NULL	NULL
0	2536	36	NULL	NULL	NULL
0	2445	41	NULL	NULL	NULL
1	2534	35	M	N	2
1	2527	40	NULL	NULL	NULL
0	2541	31	NULL	NULL	NULL
1	NULL	NULL	NULL	NULL	NULL
0	2443	36	NULL	NULL	NULL
0	2113	37	F	N	2
0	2428	27	NULL	NULL	NULL
0	2475	55	NULL	NULL	NULL
1	2356	75	NULL	NULL	NULL
0	2394	38	NULL	NULL	NULL
0	2085	30	M	M	1
0	NULL	NULL	NULL	NULL	NULL
0	2234	30	NULL	NULL	NULL
0	2282	65	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2205	50	NULL	NULL	NULL
0	2187	35	NULL	NULL	NULL
0	2180	25	NULL	NULL	NULL
0	2142	38	NULL	NULL	NULL
0	NULL	NULL	M	N	2
1	2032	29	NULL	NULL	NULL
0	2016	40	NULL	NULL	NULL
0	1970	30	M	M	2
0	1893	32	NULL	NULL	NULL
0	1872	27	NULL	NULL	NULL
0	1920	45	NULL	NULL	NULL
0	1817	55	NULL	NULL	NULL
0	1852	29	NULL	NULL	NULL
1	1653	36	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	1775	32	NULL	NULL	NULL
0	1798	35	NULL	NULL	NULL
1	1741	65	NULL	NULL	NULL
0	1695	37	NULL	NULL	NULL
0	1486	36	NULL	NULL	NULL
0	1530	35	NULL	NULL	NULL
0	1521	29	NULL	NULL	NULL
1	1537	37	NULL	NULL	NULL
0	3933	54	NULL	NULL	NULL
0	3856	38	NULL	NULL	NULL
0	3845	55	NULL	NULL	NULL
0	3759	39	NULL	NULL	NULL
0	3762	50	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3710	37	F	N	3
1	NULL	NULL	NULL	NULL	NULL
0	3608	31	NULL	NULL	NULL
0	3564	34	NULL	NULL	NULL
0	3475	52	M	N	3
1	3449	35	NULL	NULL	NULL
1	3443	48	NULL	NULL	NULL
0	3404	56	NULL	NULL	NULL
0	3404	34	NULL	NULL	NULL
0	3365	52	NULL	NULL	NULL
0	3331	36	NULL	NULL	NULL
0	3309	29	NULL	NULL	NULL
0	3290	36	NULL	NULL	NULL
1	3282	31	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	3271	45	NULL	NULL	NULL
0	3208	42	NULL	NULL	NULL
0	3181	35	NULL	NULL	NULL
0	3116	33	NULL	NULL	NULL
0	2957	41	M	M	3
0	2916	33	NULL	NULL	NULL
0	2858	35	M	N	2
0	2839	36	NULL	NULL	NULL
0	2847	43	M	M	2
1	2837	41	NULL	NULL	NULL
0	2798	48	NULL	NULL	NULL
0	2760	49	NULL	NULL	NULL
1	2729	31	F	N	3
0	2610	60	NULL	NULL	NULL
1	2521	38	M	N	1
0	2661	52	NULL	NULL	NULL
0	2569	41	NULL	NULL	NULL
0	2682	35	NULL	NULL	NULL
0	2686	53	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2156	46	NULL	NULL	NULL
0	2270	47	NULL	NULL	NULL
0	2571	NULL	NULL	NULL	NULL
0	2516	54	NULL	NULL	NULL
1	2517	36	NULL	NULL	NULL
0	2389	44	NULL	NULL	NULL
1	2375	46	NULL	NULL	NULL
0	2449	27	NULL	NULL	NULL
0	2543	37	NULL	NULL	NULL
0	2555	43	NULL	NULL	NULL
0	NULL	NULL	NULL	NULL	NULL
0	2552	32	NULL	NULL	NULL
1	2497	43	NULL	NULL	NULL
0	2496	33	NULL	NULL	NULL
0	2456	31	NULL	NULL	NULL
0	2422	34	M	N	NULL
0	2348	26	NULL	NULL	NULL
0	2399	38	M	M	2
0	2405	47	NULL	NULL	NULL
0	2291	31	NULL	NULL	NULL
1	2393	38	NULL	NULL	NULL
0	2217	31	NULL	NULL	NULL
0	2179	31	NULL	NULL	NULL
0	2305	40	F	N	3
0	2303	30	NULL	NULL	NULL
0	2300	30	NULL	NULL	NULL
0	2301	35	NULL	NULL	NULL
0	2300	NULL	NULL	NULL	NULL
0	2188	51	NULL	NULL	NULL
0	2218	30	M	M	2
